# 账户信息: 账号,户主,PIN哈希,Salt值,余额,状态
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,115de9c3fbbbe25722f896ff3705d2ed99d13a200a0fffde74349948dfef885c,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,115de9c3fbbbe25722f896ff3705d2ed99d13a200a0fffde74349948dfef885c,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,500,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,100,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,500,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,100,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,500,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,100,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,500,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,100,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,500,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,100,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,500,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,100,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,115de9c3fbbbe25722f896ff3705d2ed99d13a200a0fffde74349948dfef885c,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,115de9c3fbbbe25722f896ff3705d2ed99d13a200a0fffde74349948dfef885c,salt,5000,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,1000,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,417c9c17c01dbc8172f6e0de0d4dd587117b3827f138b698868381faee1e5411,salt,500,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,100,0
03150007,Amanda,8a8e312154b5949d754122ffe24c9d4603228ed8836cf59726f0aece3f90b725,saltA,500,0
03150008,Jingjing,01a21097fef47062572f36357f1344c5b0182f40f65d7e38066c67ddd3b66a09,saltB,1000,0
03150009,Eva,80ee025beeb39d325bfd48dc71410e9d29dc71750787cac0487072b95d8f3012,saltE,3000,0
03150010,Frank,54e67480a4efe6c9333e8c10c0e15aed7f789f2ed4a1cd9838b2645afd388ff1,saltF,2000,0
03150016,Leo,f7824157d762165b1fd32d026e56f3b1cdaec7fce644d27605133093e47be760,saltL,3000,0
03150017,Mia,df0e1f1c17aa8483892a2bb7a985277a1e3dfb7102937cd2b48fb01b97ab4d45,saltM,2000,0
03150005,Kelin,115de9c3fbbbe25722f896ff3705d2ed99d13a200a0fffde74349948dfef885c,salt,500,0
03150006,Jowi,1d249db3c1e2414e8fc2097c13f8f328b091a7cffac79d1179928c8eb6c19487,salt,100,0
03150007,Amanda,13a4ddb1f1673eee8e30a9f436b94788817fb4432e56b830c69553a2c9909caa,saltA,500,0
03150008,Jingjing,cb17f2117dce5be6b457ee7b08615d7c7615eb7940d8521b19dd30ab1a31565e,saltB,1000,0
03150009,Eva,ebd22fb486828f977cc924516056299fe5081b52b16d04ad75436cc1686a4da9,saltE,3000,0
03150010,Frank,349ef28f26f33840d7aa48de972d37e6f5ff0c2b469d57527fd04c078ea6b442,saltF,2000,0
03150016,Leo,50afd032d5913362a324e91e9371ee7df179d013ce82c509f2c6c62316e566f2,saltL,3000,0
03150017,Mia,c216100db7734dad3b92905d2ee8d970a25482f53196e8d19d1245ec4de2cf2a,saltM,2000,0
03150005,Kelin,156c6707e898ecfb80220ca03c214ff4d8a8cd7bc937148e755717c45e4c49fd,salt,500,0
03150006,Jowi,eb76fb3af9b6fd15c5463e34ea2349beea69f3415984598e1e19d6f1b3d461b9,salt,100,0
03150007,Amanda,c6a98fa558511e53fa630f0dae30be6d8330baf34db3fffffe3d816e77843d1a,saltA,500,0
03150008,Jingjing,4a06916ed8ba8ee8017b18a0f73888bd8bae2a95a21575e91dfe40fe91ba76ea,saltB,1000,0
03150009,Eva,606da27af5aa6be027f0da6f99d5a4aa56e4804a68f51d055f0723b07bc61ce6,saltE,3000,0
03150010,Frank,f1bd9bffecf5e03e136e363f74d481f1d7ea9f61f4b17c049420b83841c8e541,saltF,2000,0
03150016,Leo,5e473e0e4bc52d548fb717d5dc3f2ebacee4043b7051c56cb5c5c8ffe255b5b6,saltL,3000,0
03150017,Mia,cb8d6cc97d4cceefafc7b5d28816767ef0936afb26a711f706492c325f564b42,saltM,2000,0
03150005,Kelin,555555,salt,500,0
03150006,Jowi,666666,salt,100,0
03150007,Amanda,777777,saltA,500,0
03150008,Jingjing,888888,saltB,1000,0
03150009,Eva,999999,saltE,3000,0
03150010,Frank,111111,saltF,2000,0
03150016,Leo,777777,saltL,3000,0
03150017,Mia,888888,saltM,2000,0
03150005,Kelin,2832d239aed92c5d821fcdda4bd5b4a71a10247bed9ad9276469cacefe8b023a,salt,500,0
03150006,Jowi,666666,salt,100,0
03150007,Amanda,777777,saltA,500,0
03150008,Jingjing,888888,saltB,1000,0
03150009,Eva,999999,saltE,3000,0
03150010,Frank,111111,saltF,2000,0
03150016,Leo,777777,saltL,3000,0
03150017,Mia,888888,saltM,2000,0
03150005,Kelin,2832d239aed92c5d821fcdda4bd5b4a71a10247bed9ad9276469cacefe8b023a,salt,500,0
03150006,Jowi,666666,salt,100,0
03150007,Amanda,777777,saltA,500,0
03150008,Jingjing,888888,saltB,1000,0
03150009,Eva,999999,saltE,3000,0
03150010,Frank,111111,saltF,2000,0
03150016,Leo,777777,saltL,3000,0
03150017,Mia,888888,saltM,2000,0
03150005,Kelin,555555,salt,500,0
03150006,Jowi,666666,salt,100,0
03150007,Amanda,777777,saltA,500,0
03150008,Jingjing,888888,saltB,1000,0
03150009,Eva,999999,saltE,3000,0
03150010,Frank,111111,saltF,2000,0
03150016,Leo,777777,saltL,3000,0
03150017,Mia,888888,saltM,2000,0
03150005,Kelin,555555,salt,500,0
03150006,Jowi,666666,salt,100,0
03150007,Amanda,777777,saltA,500,0
03150008,Jingjing,888888,saltB,1000,0
03150009,Eva,999999,saltE,3000,0
03150010,Frank,111111,saltF,2000,0
03150016,Leo,777777,saltL,3000,0
03150017,Mia,888888,saltM,2000,0
03150001,Neo,3e88cbd17f70ce4affa0d5a73cfb918a715ae1cbfda235edf432230a5f0e94fa,,5000,0
03150002,Joucy,022222,,1000,0
03150001,Neo,3e88cbd17f70ce4affa0d5a73cfb918a715ae1cbfda235edf432230a5f0e94fa,,5000,0
03150002,Joucy,022222,,1000,0
03150001,Neo,3e88cbd17f70ce4affa0d5a73cfb918a715ae1cbfda235edf432230a5f0e94fa,,5000,0
03150002,Joucy,022222,,1000,0
03150001,Neo,3e88cbd17f70ce4affa0d5a73cfb918a715ae1cbfda235edf432230a5f0e94fa,,5000,0
03150002,Joucy,022222,,1000,0
03150001,Neo,3e88cbd17f70ce4affa0d5a73cfb918a715ae1cbfda235edf432230a5f0e94fa,,5000,0
03150002,Joucy,022222,,1000,0
03150001,Neo,3e88cbd17f70ce4affa0d5a73cfb918a715ae1cbfda235edf432230a5f0e94fa,,5000,0
03150002,Joucy,95c71ac99c78fdb47b93e3ead08f9e652e2f54789db20b0feb9760b161bc1e12,,1000,0
03150001,Neo,3e88cbd17f70ce4affa0d5a73cfb918a715ae1cbfda235edf432230a5f0e94fa,,5000,0
03150002,Joucy,95c71ac99c78fdb47b93e3ead08f9e652e2f54789db20b0feb9760b161bc1e12,,1000,0
03150001,Neo,3e88cbd17f70ce4affa0d5a73cfb918a715ae1cbfda235edf432230a5f0e94fa,,5000,0
03150002,Joucy,95c71ac99c78fdb47b93e3ead08f9e652e2f54789db20b0feb9760b161bc1e12,,1000,0
03150001,Neo,bcb15f821479b4d5772bd0ca866c00ad5f926e3580720659cc80d39c9d09802a,,140000,0
03150002,Joucy,4cc8f4d609b717356701c57a03e737e5ac8fe885da8c7163d3de47e01849c635,,1.07e+06,0
03150001,Neo,bcb15f821479b4d5772bd0ca866c00ad5f926e3580720659cc80d39c9d09802a,,140000,0
03150002,Joucy,4cc8f4d609b717356701c57a03e737e5ac8fe885da8c7163d3de47e01849c635,,1.07e+06,0
03150005,Kelin,2832d239aed92c5d821fcdda4bd5b4a71a10247bed9ad9276469cacefe8b023a,salt,138000,0
03150006,Jowi,02340a4d127444865e0be1603815c4edd6f434d29f0963ea405b8700dece361a,salt,1.072e+06,0
03150005,Kelin,2832d239aed92c5d821fcdda4bd5b4a71a10247bed9ad9276469cacefe8b023a,salt,138000,0
03150006,Jowi,02340a4d127444865e0be1603815c4edd6f434d29f0963ea405b8700dece361a,salt,1.072e+06,0
03150005,Kelin,2832d239aed92c5d821fcdda4bd5b4a71a10247bed9ad9276469cacefe8b023a,salt,138000,0
03150006,Jowi,02340a4d127444865e0be1603815c4edd6f434d29f0963ea405b8700dece361a,salt,1.072e+06,0
03150005,Kelin,2832d239aed92c5d821fcdda4bd5b4a71a10247bed9ad9276469cacefe8b023a,,138000,0
03150006,Jowi,02340a4d127444865e0be1603815c4edd6f434d29f0963ea405b8700dece361a,,1.072e+06,0
03150005,Neo,2832d239aed92c5d821fcdda4bd5b4a71a10247bed9ad9276469cacefe8b023a,,138000,0
03150006,Jowi,02340a4d127444865e0be1603815c4edd6f434d29f0963ea405b8700dece361a,,1.072e+06,0
03150005,Neo,bcb15f821479b4d5772bd0ca866c00ad5f926e3580720659cc80d39c9d09802a,,138000,0
03150006,Jowi,4cc8f4d609b717356701c57a03e737e5ac8fe885da8c7163d3de47e01849c635,,1.072e+06,0
03150005,Neo,bcb15f821479b4d5772bd0ca866c00ad5f926e3580720659cc80d39c9d09802a,,138000,0
03150006,Jowi,4cc8f4d609b717356701c57a03e737e5ac8fe885da8c7163d3de47e01849c635,,1.072e+06,0
03150004,Amanda,69f7f7a7f8bca9970fa6f9c0b8dad06901d3ef23fd599d3213aa5eee5621c3e3,,1000,0
03150005,Kelin,af41e68e1309fa29a5044cbdc36b90a3821d8807e68c7675a6c495112bc8a55f,,1000,0
03150004,Amanda,69f7f7a7f8bca9970fa6f9c0b8dad06901d3ef23fd599d3213aa5eee5621c3e3,,5000,0
03150005,Kelin,af41e68e1309fa29a5044cbdc36b90a3821d8807e68c7675a6c495112bc8a55f,,1000,0
03150004,Amanda,69f7f7a7f8bca9970fa6f9c0b8dad06901d3ef23fd599d3213aa5eee5621c3e3,,5000,0
03150005,Kelin,af41e68e1309fa29a5044cbdc36b90a3821d8807e68c7675a6c495112bc8a55f,,1000,0
03150004,Amanda,69f7f7a7f8bca9970fa6f9c0b8dad06901d3ef23fd599d3213aa5eee5621c3e3,,5000,0
03150005,Kelin,af41e68e1309fa29a5044cbdc36b90a3821d8807e68c7675a6c495112bc8a55f,,1000,0
03150004,Amanda,69f7f7a7f8bca9970fa6f9c0b8dad06901d3ef23fd599d3213aa5eee5621c3e3,,5000,0
03150005,Kelin,af41e68e1309fa29a5044cbdc36b90a3821d8807e68c7675a6c495112bc8a55f,,1000,0
03150004,Amanda,69f7f7a7f8bca9970fa6f9c0b8dad06901d3ef23fd599d3213aa5eee5621c3e3,,5000,0
03150005,Kelin,af41e68e1309fa29a5044cbdc36b90a3821d8807e68c7675a6c495112bc8a55f,,1000,0
03150004,Amanda,69f7f7a7f8bca9970fa6f9c0b8dad06901d3ef23fd599d3213aa5eee5621c3e3,,5000,0
03150005,Kelin,af41e68e1309fa29a5044cbdc36b90a3821d8807e68c7675a6c495112bc8a55f,,1000,0
03150004,Amanda,1185742f04d6ad48f35e9efb67e41140d5f7a06908f19a9cfd79caa838a3732a,96e881542db8ff0ce2f94a8afaaf9247,5000,0
03150005,Kelin,16bfaa4b4e04846b556251b791115bec82cefaf709c1bd06f1c82ca48a3538e8,5d7c31c51489bca434e4334d90768e82,1000,0
03150005,Kelin,2832d239aed92c5d821fcdda4bd5b4a71a10247bed9ad9276469cacefe8b023a,salt,138000,0
03150006,Jowi,02340a4d127444865e0be1603815c4edd6f434d29f0963ea405b8700dece361a,salt,1.072e+06,0
03150005,Kelin,2832d239aed92c5d821fcdda4bd5b4a71a10247bed9ad9276469cacefe8b023a,salt,138000,0
